,2013_01_01_NDVI,2013_01_17_NDVI,2013_02_02_NDVI,2013_02_18_NDVI,2013_03_06_NDVI,2013_03_22_NDVI,2013_04_07_NDVI,2013_04_23_NDVI,2013_05_09_NDVI,2013_05_25_NDVI,2013_06_10_NDVI,2013_06_26_NDVI,2013_07_12_NDVI,2013_07_28_NDVI,2013_08_13_NDVI,2013_08_29_NDVI,2013_09_14_NDVI,2013_09_30_NDVI,2013_10_16_NDVI,2013_11_01_NDVI,2013_11_17_NDVI,2013_12_03_NDVI,2013_12_19_NDVI,2014_01_01_NDVI,2014_01_17_NDVI,2014_02_02_NDVI,2014_02_18_NDVI,2014_03_06_NDVI,2014_03_22_NDVI,2014_04_07_NDVI,2014_04_23_NDVI,2014_05_09_NDVI,2014_05_25_NDVI,2014_06_10_NDVI,2014_06_26_NDVI,2014_07_12_NDVI,2014_07_28_NDVI,2014_08_13_NDVI,2014_08_29_NDVI,2014_09_14_NDVI,2014_09_30_NDVI,2014_10_16_NDVI,2014_11_01_NDVI,2014_11_17_NDVI,2014_12_03_NDVI,2014_12_19_NDVI,2015_01_01_NDVI,2015_01_17_NDVI,2015_02_02_NDVI,2015_02_18_NDVI,2015_03_06_NDVI,2015_03_22_NDVI,2015_04_07_NDVI,2015_04_23_NDVI,2015_05_09_NDVI,2015_05_25_NDVI,2015_06_10_NDVI,2015_06_26_NDVI,2015_07_12_NDVI,2015_07_28_NDVI,2015_08_13_NDVI,2015_08_29_NDVI,2015_09_14_NDVI,2015_09_30_NDVI,2015_10_16_NDVI,2015_11_01_NDVI,2015_11_17_NDVI,2015_12_03_NDVI,2015_12_19_NDVI,2016_01_01_NDVI,2016_01_17_NDVI,2016_02_02_NDVI,2016_02_18_NDVI,2016_03_05_NDVI,2016_03_21_NDVI,2016_04_06_NDVI,2016_04_22_NDVI,2016_05_08_NDVI,2016_05_24_NDVI,2016_06_09_NDVI,2016_06_25_NDVI,2016_07_11_NDVI,2016_07_27_NDVI,2016_08_12_NDVI,2016_08_28_NDVI,2016_09_13_NDVI,2016_09_29_NDVI,2016_10_15_NDVI,2016_10_31_NDVI,2016_11_16_NDVI,2016_12_02_NDVI,2016_12_18_NDVI,2017_01_01_NDVI,2017_01_17_NDVI,2017_02_02_NDVI,2017_02_18_NDVI,2017_03_06_NDVI,2017_03_22_NDVI,2017_04_07_NDVI,2017_04_23_NDVI,2017_05_09_NDVI,2017_05_25_NDVI,2017_06_10_NDVI,2017_06_26_NDVI,2017_07_12_NDVI,2017_07_28_NDVI,2017_08_13_NDVI,2017_08_29_NDVI,2017_09_14_NDVI,2017_09_30_NDVI,2017_10_16_NDVI,2017_11_01_NDVI,2017_11_17_NDVI,2017_12_03_NDVI,2017_12_19_NDVI,2018_01_01_NDVI,2018_01_17_NDVI,2018_02_02_NDVI,2018_02_18_NDVI,2018_03_06_NDVI,2018_03_22_NDVI,2018_04_07_NDVI,2018_04_23_NDVI,2018_05_09_NDVI,2018_05_25_NDVI,2018_06_10_NDVI,2018_06_26_NDVI,2018_07_12_NDVI,2018_07_28_NDVI,2018_08_13_NDVI,2018_08_29_NDVI,2018_09_14_NDVI,2018_09_30_NDVI,2018_10_16_NDVI,2018_11_01_NDVI,2018_11_17_NDVI,2018_12_03_NDVI,2018_12_19_NDVI,2019_01_01_NDVI,2019_01_17_NDVI,2019_02_02_NDVI,2019_02_18_NDVI,2019_03_06_NDVI,2019_03_22_NDVI,2019_04_07_NDVI,2019_04_23_NDVI,2019_05_09_NDVI,2019_05_25_NDVI,2019_06_10_NDVI,2019_06_26_NDVI,2019_07_12_NDVI,2019_07_28_NDVI,2019_08_13_NDVI,2019_08_29_NDVI,2019_09_14_NDVI,2019_09_30_NDVI,2019_10_16_NDVI,2019_11_01_NDVI,2019_11_17_NDVI,2019_12_03_NDVI,2019_12_19_NDVI,2020_01_01_NDVI,2020_01_17_NDVI,2020_02_02_NDVI,2020_02_18_NDVI,2020_03_05_NDVI,2020_03_21_NDVI,2020_04_06_NDVI,2020_04_22_NDVI,2020_05_08_NDVI,2020_05_24_NDVI,2020_06_09_NDVI,2020_06_25_NDVI,2020_07_11_NDVI,2020_07_27_NDVI,2020_08_12_NDVI,2020_08_28_NDVI,2020_09_13_NDVI,2020_09_29_NDVI,2020_10_15_NDVI,2020_10_31_NDVI,2020_11_16_NDVI,2020_12_02_NDVI,2020_12_18_NDVI,2021_01_01_NDVI,2021_01_17_NDVI,2021_02_02_NDVI,2021_02_18_NDVI,2021_03_06_NDVI,2021_03_22_NDVI,2021_04_07_NDVI,2021_04_23_NDVI,2021_05_09_NDVI,2021_05_25_NDVI,2021_06_10_NDVI,2021_06_26_NDVI,system:index
242,0.504375,0.782875,0.908625,0.867,0.56225,0.467125,0.34575,0.40425,0.814,1.00025,1.09325,0.81075,0.48975,0.424875,0.79275,0.796875,0.606375,1.061125,1.036875,0.565125,0.385125,0.378375,0.576125,0.767125,0.98125,0.996625,0.92775,0.598875,0.494875,0.27175,0.3455,0.788375,0.995375,0.970375,1.100375,0.725625,0.711,0.422625,1.046,1.04375,1.043875,0.92075,0.75275,0.366875,0.46875,0.4595,0.739125,0.923,0.9595,0.797125,0.782125,0.44875,0.3435,0.53425,0.71525,1.023375,0.6935,1.0565,0.82325,0.281625,0.1255,0.86025,1.026875,1.0595,0.97175,0.5485,0.488,0.36725,0.519625,0.750125,0.933125,0.938375,0.756,0.439875,0.36825,0.34575,0.319,0.660625,0.786625,1.086125,1.016875,0.930375,0.580375,0.39775,0.933125,0.88125,1.08125,0.93625,0.6195,0.465,0.431625,0.41075,0.811,0.967625,0.993125,0.896125,0.67975,0.554875,0.390125,0.69225,0.916875,1.054875,0.973,0.265,0.42575,0.38125,0.543375,0.74175,0.795125,1.075125,1.038,0.766375,0.313875,0.43,0.588,0.649,0.756875,0.98425,0.9275,0.9345,0.7225,0.59225,0.522875,0.536125,0.778625,0.92125,0.513125,0.387125,0.38875,0.479625,0.861875,1.084375,1.072875,0.929625,0.662125,0.348375,0.3615,0.611875,0.611875,0.967875,1.00175,0.983625,0.8885,0.6575,0.639875,0.50775,0.845875,0.86775,0.889875,0.969625,0.690875,0.562875,0.72675,0.71425,1.12975,1.075375,1.068875,0.757,0.389375,0.433375,0.69525,0.9435,1.0005,1.077,0.988,0.859,0.483125,0.42925,0.682375,0.8215,0.956125,0.8775,0.979625,0.422125,0.262,0.235375,0.59775,1.15025,0.837,0.94325,0.69525,0.381375,0.58575,0.661,0.75475,0.953125,0.94925,0.886375,0.886625,0.665375,0.5405,0.604875,0.81725,1.0515,1.080375,0.4605,0.03025
243,0.532125,0.733,0.75875,0.79225,0.71275,0.74625,0.627125,0.555375,0.683875,0.915125,0.913875,1.096125,0.802625,0.543875,0.740625,0.759875,0.995875,1.068625,0.9905,0.625125,0.565875,0.65675,0.72975,0.7255,0.8265,0.7925,0.918,0.734375,0.77175,0.62675,0.573875,0.62775,0.900625,0.913,0.703875,0.79675,0.698875,0.675625,0.25425,1.006625,1.013375,0.944125,0.793125,0.532875,0.653875,0.614,0.65925,0.863,0.834125,0.85475,0.808,0.714625,0.70475,0.61125,0.667375,0.92875,0.974375,0.840125,0.80475,0.554625,0.295875,0.913375,0.98775,1.045375,0.936375,0.713125,0.590625,0.60675,0.58825,0.730875,0.69375,0.868375,0.852875,0.73025,0.64975,0.71525,0.46875,0.6405,0.75325,0.90525,0.987125,0.784125,0.690875,0.64825,0.731125,1.063,1.02225,1.00425,0.883,0.549,0.6715,0.570625,0.745625,0.828125,0.89325,0.900125,0.8085,0.740625,0.591625,0.559,0.783,0.855875,0.823125,0.356125,0.609875,0.156875,0.34825,,0.61875,0.981625,1.012625,0.76925,0.66,0.6355,0.731375,0.735125,0.669625,0.882625,0.829875,0.931625,0.8,0.66825,0.568625,0.5125,0.813,0.76275,0.84125,0.814625,0.556375,0.207625,0.78025,0.721,1.013375,0.965125,0.77475,0.610375,0.54025,0.710875,0.710875,0.851625,0.912875,0.90125,0.85,0.716375,0.718375,0.63325,0.5485,0.848,0.94575,0.730625,0.993375,0.8775,0.219875,0.91275,1.020875,1.04925,0.995875,0.872125,0.59625,0.60925,0.662375,0.783625,0.820125,0.885375,0.9685,0.9175,0.779375,0.650125,0.642125,0.813625,0.940875,0.368875,1.01225,0.754375,0.678375,0.664,0.2015,1.038625,1.006125,0.972375,0.8135,0.636375,0.617125,0.647375,0.65,0.819,0.858625,0.887375,0.87725,0.817125,0.629125,0.645125,0.712875,0.965625,0.54775,0.636,0.030375
244,0.501375,0.784125,0.90725,0.90625,0.639375,0.63075,0.32875,0.424125,0.834375,0.795,1.05675,0.296,0.40775,0.57725,0.44575,1.067375,0.516875,1.0435,0.98,0.5575,0.286625,0.407875,0.579,0.713625,0.9405,0.97175,0.932875,0.465625,0.573375,0.522875,0.397875,0.711,0.949625,0.832125,0.95525,0.644375,0.6455,0.37825,1.0975,1.065625,1.056875,0.911875,0.68225,0.27125,0.506875,0.49325,0.771875,0.9145,0.899875,0.68675,0.690125,0.5425,0.485,0.570625,0.72275,1.04275,0.77375,1.05275,0.920375,0.2695,0.281375,0.83775,1.0075,1.047625,0.94075,0.66375,0.40675,0.407,0.507125,0.723,0.91325,0.917625,0.79475,0.489125,0.358,0.36975,0.375625,0.6225,0.755125,0.97125,0.874875,0.62175,0.50825,0.485625,0.924875,0.478625,1.046625,1.002875,0.57525,0.460875,0.370125,0.41075,0.804375,0.908625,0.940375,0.867875,0.642125,0.53375,0.37775,0.69225,0.864,1.0495,0.996375,0.265,0.84375,0.579875,0.682,0.94,0.84325,1.062375,1.03575,0.662,0.373625,0.394625,0.56575,0.640375,0.76325,0.95875,0.91675,0.8795,0.72925,0.552625,0.521625,0.55,0.66325,0.914875,0.930625,0.31675,0.2,0.484375,0.6765,1.054625,1.01675,0.941,0.712625,0.317125,0.442375,0.667875,0.667875,0.940625,0.973125,0.946125,0.9315,0.66225,0.637375,0.54575,0.7465,0.810375,0.94575,0.99575,0.893,0.1815,0.765625,0.776875,1.082875,1.080375,1.05875,0.63225,0.467,0.393625,0.689375,0.965125,1.030875,1.0485,0.92925,0.84925,0.585375,0.557625,0.72225,0.77775,1.0185,0.82875,0.97725,0.46825,0.263,0.47325,0.484625,1.077875,0.987875,0.8565,0.72725,0.47175,0.62475,0.6655,0.7285,0.930875,0.893875,0.856125,0.8545,0.623875,0.509125,0.579,0.742875,0.958875,1.03875,0.9775,0.0305
245,0.59575,0.795,0.903125,0.873,0.71275,0.702125,0.517375,0.4995,0.620375,0.933875,0.909125,1.055875,0.76025,0.30075,0.763,0.88925,0.590625,1.00875,0.904375,0.612125,0.430375,0.653125,0.729,0.779,0.921625,0.8845,0.838875,0.6545,0.741875,0.553125,0.619125,0.59825,0.900625,0.889625,0.717125,0.79575,0.678875,0.682125,0.70325,0.979375,0.970125,0.899375,0.605375,0.485,0.64525,0.651625,0.71175,0.845125,0.764625,0.842625,0.83325,0.698875,0.730625,0.5655,0.628125,0.875,0.99375,0.896625,0.849375,0.6545,0.324,0.825875,0.95675,0.994625,0.884625,0.7275,0.590625,0.578875,0.603375,0.750125,0.851875,0.925125,0.83125,0.6165,0.627875,0.44725,0.449875,0.68825,0.819875,0.86175,0.45825,0.878,0.682,0.378625,0.79625,1.03475,1.002375,1.00325,0.845625,0.53875,0.6715,0.527,0.764,0.806625,0.864125,0.874375,0.73975,0.6375,0.472625,0.5335,0.7935,0.6945,0.89725,0.29925,0.944875,0.336125,0.219875,1.04275,0.60275,1.011625,1.012625,0.76925,0.473625,0.6015,0.65925,0.65925,0.650125,0.886375,0.810375,0.958875,0.7855,0.69725,0.49025,0.492375,0.74775,0.738875,0.8835,0.88925,0.569625,0.304,0.746125,0.916375,1.012625,0.947125,0.76625,0.610375,0.55125,0.613375,0.697625,0.851625,0.876125,0.95625,0.85,0.7125,0.67,0.635375,0.5485,0.848,0.903875,0.943875,0.956,0.51975,0.752875,0.87975,0.989625,1.034625,0.995875,0.872125,0.638,0.701,0.685875,0.8065,0.848625,0.93475,0.961125,0.917875,0.738375,0.59475,0.628125,0.813625,0.896125,0.28025,0.941125,0.576,0.504625,0.969875,0.994875,1.091,1.03725,0.922,0.72775,0.478375,0.648125,0.677625,0.632875,0.80425,0.917125,0.89075,0.943875,0.78225,0.616875,0.592625,0.800875,1.0215,0.753375,0.6145,0.030625
246,0.592,0.861375,0.947,0.984,0.836375,0.673625,0.354375,0.372375,0.69975,0.887875,0.920625,0.437875,0.54875,0.59225,0.618875,1.011375,0.89525,1.042,0.980625,0.57575,0.403125,0.525,0.64975,0.8305,1.023625,1.02775,1.014,0.69375,0.645375,0.418875,0.38925,0.682,0.978125,0.96575,0.6285,0.906125,0.56,0.693375,1.235375,1.029875,1.042,0.928375,0.66175,0.367875,0.566875,0.56575,0.774,0.990125,1.019375,0.910375,0.884,0.570625,0.53575,0.540875,0.84175,0.965875,1.17875,0.83675,1.013125,0.466875,0.346625,0.826,1.012625,1.046375,0.933,0.610125,0.43525,0.407375,0.557875,0.817375,0.964375,1.008625,0.9605,0.59875,0.498625,0.50225,0.3515,0.617375,0.91625,0.248625,0.496375,1.00625,0.535125,0.35025,0.731625,0.28,1.046375,0.99175,0.56,0.510125,0.502,0.474125,0.885875,1.000625,1.009875,0.994375,0.746875,0.593125,0.411375,0.457625,0.793375,0.694625,0.9965,0.422125,0.231875,0.1345,0.4365,0.951625,0.96525,0.994875,0.997875,0.690125,0.3985,0.510625,0.723,0.74,0.868125,0.978375,0.9245,1.0165,0.809625,0.69625,0.59775,0.550875,0.256,0.80675,0.960375,0.707375,0.556375,0.300375,0.59075,0.97,1.048625,0.97975,0.768375,0.495375,0.45475,0.71025,0.736875,0.95875,1.049,0.95975,0.954375,0.70725,0.68675,0.5255,0.45,0.785375,0.862625,0.8475,1.01625,0.818875,0.7525,1.18525,1.09025,1.075875,1.02025,0.8555,0.430875,0.560875,0.657625,0.852,0.980375,1.05675,0.989375,0.989625,0.76575,0.560625,0.625,0.801875,0.942625,0.820625,0.99375,0.369375,0.4465,0.326125,0.966875,1.100125,1.022,0.957625,0.769,0.4445,0.601125,0.64325,0.693125,0.946,0.96175,0.955375,0.939,0.760875,0.456,0.52825,0.699625,1.042875,0.656375,1.061875,0.03075
247,0.548125,0.82275,0.908,0.889625,0.73075,0.6145,0.443375,0.432375,0.739125,0.947,0.85775,0.472125,0.542375,0.219125,0.84625,0.833875,0.5245,1.0045,0.981625,0.684,0.5085,0.55575,0.691,0.807875,0.936,0.945375,0.953,0.6455,0.558625,0.39925,0.40675,0.670625,0.94125,0.892125,0.23575,0.922125,0.35875,0.639625,0.646875,0.983,1.0045,0.9355,0.7195,0.466625,0.5935,0.617,0.786375,0.943125,0.91425,0.843875,0.80725,0.544375,0.507875,0.600875,0.715125,0.964875,1.051875,0.254125,0.992375,0.784625,0.422875,0.87225,0.9655,1.006,0.869,0.734625,0.551,0.587875,0.625875,0.784125,0.961875,0.953625,0.869625,0.531875,0.524,0.513125,0.4195,0.68825,0.915,0.5265,0.7395,0.8045,0.251,0.37075,0.741875,0.787,0.991875,0.938625,0.820625,0.57625,0.604875,0.5755,0.884,0.926,0.888,0.81075,0.658875,0.58575,0.47125,0.561125,0.8145,0.89975,0.976625,0.504375,0.872125,0.330875,0.291,0.9835,0.891375,0.9795,0.941375,0.735375,0.572125,0.6185,0.8075,0.8075,0.87725,0.92875,0.811875,0.893875,0.733875,0.6645,0.658875,0.609625,0.751,0.960125,0.539,0.694,0.416875,0.382625,0.74725,0.9725,1.002125,0.936,0.63425,0.6155,0.53925,0.78,0.78625,0.92475,0.962875,0.864375,0.845125,0.6095,0.710125,0.668375,0.854125,0.8565,0.838,0.79425,0.977,0.91725,0.844625,0.88725,1.052625,1.023125,1.013,0.701625,0.575875,0.556125,0.678125,0.8625,0.91725,0.98575,0.915375,0.913,0.7515,0.5425,0.7055,0.88875,0.921125,0.793125,0.73675,0.487,0.6565,0.1455,1.03025,1.064375,0.9615,0.91475,0.72725,0.65675,0.6585,0.684625,0.75925,0.920625,0.946125,0.872625,0.827625,0.68475,0.433,0.519875,0.74875,0.980625,0.420375,1.047875,0.030875
248,0.548125,0.82275,0.908,0.889625,0.73075,0.6145,0.443375,0.432375,0.739125,0.947,0.85775,0.472125,0.542375,0.219125,0.84625,0.833875,0.5245,1.0045,0.981625,0.684,0.5085,0.55575,0.691,0.807875,0.936,0.945375,0.953,0.6455,0.558625,0.39925,0.40675,0.670625,0.94125,0.892125,0.23575,0.922125,0.35875,0.639625,0.646875,0.983,1.0045,0.9355,0.7195,0.466625,0.5935,0.617,0.786375,0.943125,0.91425,0.843875,0.80725,0.544375,0.507875,0.600875,0.715125,0.964875,1.051875,0.254125,0.992375,0.784625,0.422875,0.87225,0.9655,1.006,0.869,0.734625,0.551,0.587875,0.625875,0.784125,0.961875,0.953625,0.869625,0.531875,0.524,0.513125,0.4195,0.68825,0.915,0.5265,0.7395,0.8045,0.251,0.37075,0.741875,0.787,0.991875,0.938625,0.820625,0.57625,0.604875,0.5755,0.884,0.926,0.888,0.81075,0.658875,0.58575,0.47125,0.561125,0.8145,0.89975,0.976625,0.504375,0.872125,0.330875,0.291,0.9835,0.891375,0.9795,0.941375,0.735375,0.572125,0.6185,0.8075,0.8075,0.87725,0.92875,0.811875,0.893875,0.733875,0.6645,0.658875,0.609625,0.751,0.960125,0.539,0.694,0.416875,0.382625,0.74725,0.9725,1.002125,0.936,0.63425,0.6155,0.53925,0.78,0.78625,0.92475,0.962875,0.864375,0.845125,0.6095,0.710125,0.668375,0.854125,0.8565,0.838,0.79425,0.977,0.91725,0.844625,0.88725,1.052625,1.023125,1.013,0.701625,0.575875,0.556125,0.678125,0.8625,0.91725,0.98575,0.915375,0.913,0.7515,0.5425,0.7055,0.88875,0.921125,0.793125,0.73675,0.487,0.6565,0.1455,1.03025,1.064375,0.9615,0.91475,0.72725,0.65675,0.6585,0.684625,0.75925,0.920625,0.946125,0.872625,0.827625,0.68475,0.433,0.519875,0.74875,0.980625,0.420375,1.047875,0.031
249,0.558,0.842875,0.938375,0.962625,0.7255,0.661375,0.455875,0.39875,0.675875,0.9335,0.925875,0.42275,0.801625,0.25075,0.84375,0.23175,0.836875,1.025625,0.931125,0.508125,0.43,0.473,0.639125,0.79625,0.965125,1.00175,1.01275,0.64875,0.491125,0.3545,0.35425,0.656625,0.93825,0.931375,0.7825,0.992125,0.477625,0.483,0.71675,0.995875,1.0205,0.906,0.718875,0.321125,0.4965,0.52575,0.764875,0.987875,0.9775,0.87225,0.8255,0.526125,0.37325,0.547875,0.661375,0.99625,0.785875,0.90425,1.025375,0.401125,0.25,0.7615,0.941,1.030625,0.940125,0.680125,0.375125,0.3865,0.565125,0.798125,0.9655,0.973125,0.881125,0.531,0.43775,0.372875,0.321875,0.632875,0.964,1.021125,0.20075,0.86825,0.48325,0.25525,0.735625,1.02825,1.034375,0.95475,0.8445,0.42525,0.415125,0.479625,0.838625,0.953375,0.99975,0.90375,0.658,0.46625,0.384625,0.642,0.868625,0.978375,1.042875,0.648875,1.0455,0.338625,0.79575,0.992125,0.760125,1.026125,0.965,0.694125,0.363875,0.432125,0.645625,0.646,0.78175,0.97625,0.899375,0.970875,0.784125,0.5405,0.509875,0.53975,0.5,0.786125,0.70775,0.7395,0.556125,0.610375,0.627125,0.9875,1.062625,0.96675,0.577375,0.390625,0.45325,0.7435,0.7435,0.954875,1.034,0.972125,0.893,0.59925,0.614875,0.431125,0.6025,0.843125,0.67525,0.892,0.45475,0.777,0.657,0.79375,1.0525,1.0795,1.044875,0.867875,0.375875,0.4575,0.62325,0.83925,0.95275,1.019875,0.983125,0.935,0.703125,0.427125,0.6125,0.752125,0.946,0.796125,0.802625,0.351,0.50925,0.347875,0.907625,1.102125,1.05625,0.949375,0.7525,0.37475,0.540625,0.646625,0.646625,0.956875,1.0055,0.969125,0.932875,0.6695,0.38125,0.515625,0.887125,1.0715,0.41875,1.077625,0.031125
250,0.497,0.835125,0.9025,0.971375,0.696125,0.603125,0.307125,0.37,0.746625,0.930125,1.1165,0.985,0.25625,0.325125,0.48075,0.741875,0.70025,1.061125,1.036875,0.540375,0.355875,0.382,0.55275,0.74525,0.980875,1.005,0.97775,0.560875,0.431625,0.291375,0.40925,0.8055,0.995375,0.983375,1.100375,0.789375,0.668875,0.2595,0.960875,1.08975,1.092125,0.9835,0.795125,0.312125,0.4485,0.45725,0.7615,0.95875,0.982125,0.813,0.8165,0.536,0.387125,0.521375,0.722625,1.02525,0.56675,0.868125,0.82325,0.4675,0.2165,0.751375,1.048,1.07825,0.984875,0.6225,0.457125,0.351375,0.5095,0.790375,0.937875,0.99375,0.83575,0.529875,0.416625,0.330375,0.364875,0.67225,0.80575,0.988875,1.016875,1.088125,0.484,0.25375,0.867125,0.931125,1.08125,1.028125,0.94425,0.377625,0.330625,0.363375,0.792875,0.95275,0.993125,0.8675,0.686375,0.514,0.35575,0.6335,0.83325,1.01625,0.974,0.538,0.380625,0.311,0.53025,0.61825,0.87475,1.0735,1.037375,0.779625,0.36425,0.385125,0.549125,0.6305,0.74075,0.98425,0.944625,0.97925,0.791125,0.610625,0.5095,0.4645,0.683,0.92125,0.6425,0.392375,0.255,0.497375,0.570625,1.104125,1.08475,0.99825,0.587,0.417625,0.35425,0.69925,0.69925,0.98275,1.040625,1.0195,0.934,0.6855,0.61825,0.496875,0.81825,0.87325,0.86225,1.046625,1.025375,0.52875,0.316375,0.952875,1.131625,1.08525,1.087375,0.717125,0.370875,0.386125,0.673875,0.944125,1.02525,1.05525,1.002625,0.914625,0.65,0.40975,0.640625,0.80175,0.978875,0.771875,1.03675,0.33225,0.275625,0.20125,0.940625,1.10775,1.08975,0.912375,0.674,0.370875,0.573125,0.649875,0.745625,0.928,0.980875,0.901375,0.84325,0.543,0.490625,0.48625,0.76325,1.03175,0.908375,0.649,0.03125
251,0.497,0.835125,0.9025,0.971375,0.696125,0.603125,0.307125,0.37,0.746625,0.930125,1.1165,0.985,0.25625,0.325125,0.48075,0.741875,0.70025,1.061125,1.036875,0.540375,0.355875,0.382,0.55275,0.74525,0.980875,1.005,0.97775,0.560875,0.431625,0.291375,0.40925,0.8055,0.995375,0.983375,1.100375,0.789375,0.668875,0.2595,0.960875,1.08975,1.092125,0.9835,0.795125,0.312125,0.4485,0.45725,0.7615,0.95875,0.982125,0.813,0.8165,0.536,0.387125,0.521375,0.722625,1.02525,0.56675,0.868125,0.82325,0.4675,0.2165,0.751375,1.048,1.07825,0.984875,0.6225,0.457125,0.351375,0.5095,0.790375,0.937875,0.99375,0.83575,0.529875,0.416625,0.330375,0.364875,0.67225,0.80575,0.988875,1.016875,1.088125,0.484,0.25375,0.867125,0.931125,1.08125,1.028125,0.94425,0.377625,0.330625,0.363375,0.792875,0.95275,0.993125,0.8675,0.686375,0.514,0.35575,0.6335,0.83325,1.01625,0.974,0.538,0.380625,0.311,0.53025,0.61825,0.87475,1.0735,1.037375,0.779625,0.36425,0.385125,0.549125,0.6305,0.74075,0.98425,0.944625,0.97925,0.791125,0.610625,0.5095,0.4645,0.683,0.92125,0.6425,0.392375,0.255,0.497375,0.570625,1.104125,1.08475,0.99825,0.587,0.417625,0.35425,0.69925,0.69925,0.98275,1.040625,1.0195,0.934,0.6855,0.61825,0.496875,0.81825,0.87325,0.86225,1.046625,1.025375,0.52875,0.316375,0.952875,1.131625,1.08525,1.087375,0.717125,0.370875,0.386125,0.673875,0.944125,1.02525,1.05525,1.002625,0.914625,0.65,0.40975,0.640625,0.80175,0.978875,0.771875,1.03675,0.33225,0.275625,0.20125,0.940625,1.10775,1.08975,0.912375,0.674,0.370875,0.573125,0.649875,0.745625,0.928,0.980875,0.901375,0.84325,0.543,0.490625,0.48625,0.76325,1.03175,0.908375,0.649,0.031375
252,0.437375,0.754875,0.781375,0.796625,0.767625,0.71975,0.67,0.641375,0.766125,0.91025,0.992875,0.300625,0.53825,0.37,0.508,0.333875,1.001125,1.086875,1.01925,0.7545,0.5375,0.493,0.64775,0.639625,0.767625,0.806,0.87375,0.663875,0.68,0.59875,0.6175,0.6925,0.917625,0.921125,0.6265,0.84225,0.626875,0.621875,1.0415,1.043875,1.068625,0.9485,0.82075,0.582125,0.542125,0.47775,0.669625,0.859125,0.839875,0.806,0.783625,0.64175,0.64975,0.636,0.730375,0.958875,0.3095,0.892375,0.9735,0.466625,0.2325,0.815,0.974,1.054125,0.967125,0.73675,0.555375,0.52325,0.593125,0.677875,0.75975,0.8535,0.82475,0.632125,0.6055,0.68275,0.485,0.71275,0.833625,0.879625,0.9185,0.511875,0.41225,0.749375,0.87025,0.42925,1.036875,0.970375,0.743,0.533375,0.683125,0.527875,0.69025,0.813375,0.81775,0.79325,0.7125,0.647,0.657125,0.6505,0.83575,0.95175,0.989375,0.46675,0.463,0.908,0.36825,0.8135,0.534,1.084,1.036875,0.864875,0.741375,0.4785,0.6355,0.63375,0.71375,0.8335,0.82325,0.971875,0.832125,0.817,0.6635,0.58175,0.273875,0.50425,0.74375,0.77925,0.55325,0.304,0.499,1.081875,1.027125,1.03925,0.83875,0.590625,0.51275,0.79575,0.618,0.830875,0.8745,0.897875,0.941875,0.837125,0.844125,0.840375,0.542625,0.821625,0.790375,0.823125,0.785375,0.63075,0.591875,0.49875,1.101375,1.068125,1.038375,0.933375,0.5295,0.571,0.691125,0.81875,0.898625,0.911,0.8625,0.941625,0.811,0.66925,0.769375,0.837375,0.887,0.734375,1.06375,0.333875,0.24975,0.2645,0.935625,1.06625,1.07125,0.983375,0.920625,0.495625,0.588125,0.6575,0.632375,0.759,0.836875,0.876125,0.85475,0.763875,0.6745,0.710625,0.677,0.963125,0.329625,1.011375,0.0315
253,0.516375,0.825875,0.951375,1.00025,0.781875,0.66275,0.310375,0.356625,0.67475,1.02275,1.111625,0.985,0.8145,0.354875,0.6585,0.430125,0.623375,1.094875,1.030875,0.54075,0.278,0.4015,0.6035,0.787875,1.00275,1.039875,0.977,0.716,0.5085,0.3075,0.37675,0.793375,0.971875,0.978125,1.104375,0.91875,0.826625,0.20925,0.960875,1.0975,1.088125,0.982375,0.8275,0.260625,0.436375,0.429875,0.7615,0.923,1.007375,0.835,0.798875,0.56525,0.391375,0.519125,0.722625,1.01375,0.709875,1.03925,0.860125,0.214125,0.2165,0.940875,1.059,1.07325,0.994375,0.563125,0.349375,0.347125,0.527375,0.767,0.983625,0.944875,0.82575,0.506625,0.410625,0.302125,0.373875,0.65225,0.8055,0.992,1.1005,0.917875,0.63325,0.316375,0.63875,0.95425,1.088625,1.05075,0.952875,0.365,0.32675,0.39125,0.833,0.97275,0.983125,0.865125,0.689,0.493375,0.35575,0.665375,0.857625,1.05775,1.012125,0.6375,1.024,0.364375,0.417875,1.013375,1.128875,1.0055,1.02675,0.704125,0.30575,0.417,0.57775,0.5985,0.782125,0.999875,0.94025,0.919375,0.746,0.578375,0.491125,0.519375,0.824875,0.97275,0.555,0.83725,0.3255,0.383625,0.6155,1.024125,1.08525,0.945375,0.707125,0.310375,0.312,0.6355,0.6355,0.966375,1.01225,0.96975,0.892375,0.690625,0.61825,0.5655,0.888,0.87325,0.8955,1.046625,0.713125,0.426,0.580125,0.778125,1.131625,1.086375,1.058125,0.726,0.336125,0.408625,0.738125,0.944125,1.023125,1.068125,1.0015,0.855375,0.575,0.43075,0.672375,0.84925,0.97575,0.956125,1.08625,0.471,0.2545,0.334625,0.6955,1.117125,1.169,0.91875,0.61375,0.39175,0.57075,0.734875,0.841,0.99575,0.9965,0.87575,0.7915,0.530125,0.453625,0.557,0.873625,1.072625,1.02925,0.59975,0.031625
