,2013_01_01_EVI,2013_01_17_EVI,2013_02_02_EVI,2013_02_18_EVI,2013_03_06_EVI,2013_03_22_EVI,2013_04_07_EVI,2013_04_23_EVI,2013_05_09_EVI,2013_05_25_EVI,2013_06_10_EVI,2013_06_26_EVI,2013_07_12_EVI,2013_07_28_EVI,2013_08_13_EVI,2013_08_29_EVI,2013_09_14_EVI,2013_09_30_EVI,2013_10_16_EVI,2013_11_01_EVI,2013_11_17_EVI,2013_12_03_EVI,2013_12_19_EVI,2014_01_01_EVI,2014_01_17_EVI,2014_02_02_EVI,2014_02_18_EVI,2014_03_06_EVI,2014_03_22_EVI,2014_04_07_EVI,2014_04_23_EVI,2014_05_09_EVI,2014_05_25_EVI,2014_06_10_EVI,2014_06_26_EVI,2014_07_12_EVI,2014_07_28_EVI,2014_08_13_EVI,2014_08_29_EVI,2014_09_14_EVI,2014_09_30_EVI,2014_10_16_EVI,2014_11_01_EVI,2014_11_17_EVI,2014_12_03_EVI,2014_12_19_EVI,2015_01_01_EVI,2015_01_17_EVI,2015_02_02_EVI,2015_02_18_EVI,2015_03_06_EVI,2015_03_22_EVI,2015_04_07_EVI,2015_04_23_EVI,2015_05_09_EVI,2015_05_25_EVI,2015_06_10_EVI,2015_06_26_EVI,2015_07_12_EVI,2015_07_28_EVI,2015_08_13_EVI,2015_08_29_EVI,2015_09_14_EVI,2015_09_30_EVI,2015_10_16_EVI,2015_11_01_EVI,2015_11_17_EVI,2015_12_03_EVI,2015_12_19_EVI,2016_01_01_EVI,2016_01_17_EVI,2016_02_02_EVI,2016_02_18_EVI,2016_03_05_EVI,2016_03_21_EVI,2016_04_06_EVI,2016_04_22_EVI,2016_05_08_EVI,2016_05_24_EVI,2016_06_09_EVI,2016_06_25_EVI,2016_07_11_EVI,2016_07_27_EVI,2016_08_12_EVI,2016_08_28_EVI,2016_09_13_EVI,2016_09_29_EVI,2016_10_15_EVI,2016_10_31_EVI,2016_11_16_EVI,2016_12_02_EVI,2016_12_18_EVI,2017_01_01_EVI,2017_01_17_EVI,2017_02_02_EVI,2017_02_18_EVI,2017_03_06_EVI,2017_03_22_EVI,2017_04_07_EVI,2017_04_23_EVI,2017_05_09_EVI,2017_05_25_EVI,2017_06_10_EVI,2017_06_26_EVI,2017_07_12_EVI,2017_07_28_EVI,2017_08_13_EVI,2017_08_29_EVI,2017_09_14_EVI,2017_09_30_EVI,2017_10_16_EVI,2017_11_01_EVI,2017_11_17_EVI,2017_12_03_EVI,2017_12_19_EVI,2018_01_01_EVI,2018_01_17_EVI,2018_02_02_EVI,2018_02_18_EVI,2018_03_06_EVI,2018_03_22_EVI,2018_04_07_EVI,2018_04_23_EVI,2018_05_09_EVI,2018_05_25_EVI,2018_06_10_EVI,2018_06_26_EVI,2018_07_12_EVI,2018_07_28_EVI,2018_08_13_EVI,2018_08_29_EVI,2018_09_14_EVI,2018_09_30_EVI,2018_10_16_EVI,2018_11_01_EVI,2018_11_17_EVI,2018_12_03_EVI,2018_12_19_EVI,2019_01_01_EVI,2019_01_17_EVI,2019_02_02_EVI,2019_02_18_EVI,2019_03_06_EVI,2019_03_22_EVI,2019_04_07_EVI,2019_04_23_EVI,2019_05_09_EVI,2019_05_25_EVI,2019_06_10_EVI,2019_06_26_EVI,2019_07_12_EVI,2019_07_28_EVI,2019_08_13_EVI,2019_08_29_EVI,2019_09_14_EVI,2019_09_30_EVI,2019_10_16_EVI,2019_11_01_EVI,2019_11_17_EVI,2019_12_03_EVI,2019_12_19_EVI,2020_01_01_EVI,2020_01_17_EVI,2020_02_02_EVI,2020_02_18_EVI,2020_03_05_EVI,2020_03_21_EVI,2020_04_06_EVI,2020_04_22_EVI,2020_05_08_EVI,2020_05_24_EVI,2020_06_09_EVI,2020_06_25_EVI,2020_07_11_EVI,2020_07_27_EVI,2020_08_12_EVI,2020_08_28_EVI,2020_09_13_EVI,2020_09_29_EVI,2020_10_15_EVI,2020_10_31_EVI,2020_11_16_EVI,2020_12_02_EVI,2020_12_18_EVI,system:index
424,0.329125,0.541875,0.6405,0.597375,0.444875,0.350125,0.144375,0.194625,0.3585,0.63125,0.91425,0.37575,0.134375,0.484875,0.424375,0.645,0.46375,0.47275,0.537,0.198625,0.119125,0.19625,0.3055,0.42875,0.7545,0.726,0.745375,0.350375,0.273375,0.135375,0.152,0.376375,0.687,0.768,0.85125,0.908625,0.19375,0.24625,0.217,0.64075,0.609625,0.503625,0.341375,0.137125,0.25675,0.24525,0.509875,0.69425,0.655125,0.4995,0.485875,0.25925,0.186125,0.265875,0.36225,0.6615,0.57625,0.993625,0.78125,0.58825,0.224375,0.384625,0.63525,0.7035,0.635875,0.30475,0.188,0.157,0.253125,0.4585,0.6,0.6805,0.489,0.293125,0.20525,0.185375,0.167875,0.438625,0.765375,0.839125,0.922125,0.618375,0.370625,0.31375,0.2975,0.71925,0.702,0.666,0.557125,0.173875,0.167875,0.193875,0.473625,0.64875,0.662875,0.543,0.317,0.25725,0.171375,0.3655,0.5355,0.871125,0.993,0.473125,0.847625,0.116,0.32325,0.53025,0.7615,0.734,0.688625,0.452625,0.119375,0.184125,0.241375,0.30475,0.42525,0.760125,0.597,0.703625,0.44925,0.312875,0.240375,0.294625,0.70725,0.493,1.145625,0.44525,0.462875,0.38175,0.4425,0.64925,0.721125,0.652125,0.432,0.123625,0.147125,0.32625,0.32625,0.649375,0.741125,0.633,0.595875,0.4185,0.34575,0.19025,0.273375,0.52675,0.531625,0.720875,0.994625,0.628125,0.386375,0.410625,0.687625,0.77325,0.796375,0.5105,0.134875,0.152625,0.284625,0.502875,0.6065,0.715,0.64875,0.619,0.424875,0.320375,0.26475,0.391375,0.71,1.099125,0.52475,0.28475,0.13325,0.291125,0.465,0.63925,0.72,0.691875,0.478,0.1425,0.205375,0.258375,0.053
425,0.284,0.37025,0.440875,0.437375,0.450625,0.435125,0.361375,0.3935,0.472375,0.69125,0.788625,0.46125,0.35375,0.29375,0.365625,0.5855,0.568625,0.567375,0.594875,0.39375,0.258375,0.2885,0.317,0.3395,0.503375,0.452625,0.4425,0.4015,0.422,0.325375,0.393125,0.457,0.6175,0.590375,0.217375,0.60825,0.1765,0.306875,0.301125,0.524375,0.537875,0.4835,0.45575,0.2605,0.2765,0.321125,0.399875,0.402875,0.361125,0.46,0.40825,0.347375,0.392375,0.3635,0.54475,0.6185,0.518625,0.8755,0.63675,0.563625,0.260875,0.40725,0.61925,0.5365,0.50575,0.403875,0.308875,0.265875,0.26875,0.34375,0.45225,0.417625,0.458125,0.382375,0.32625,0.380375,0.328,0.50075,0.473625,0.854375,0.964625,0.6145,0.2335,0.23975,0.3715,0.1595,0.642875,0.5295,0.36625,0.298625,0.2995,0.245,0.3945,0.528,0.406,0.430375,0.4255,0.45725,0.36775,0.4775,0.52375,0.7305,0.76675,0.519,0.541,0.509875,0.24075,0.606,0.5905,0.537125,0.51875,0.407625,0.306375,0.285125,0.3325,0.34375,0.32325,0.556875,0.484875,0.528625,0.459375,0.43625,0.44025,0.328875,0.447375,0.4785,0.7865,0.541625,0.2195,0.25775,0.468375,0.545375,0.557875,0.5025,0.42025,0.292625,0.270875,0.370125,0.370125,0.44825,0.456,0.468875,0.471625,0.39475,0.480625,0.398875,0.32925,0.5165,0.47525,0.877625,0.845625,0.5865,0.5165,0.4735,0.519875,0.61225,0.576125,0.512375,0.340125,0.341125,0.32625,0.3795,0.41325,0.516875,0.440875,0.5135,0.52975,0.476125,0.366625,0.485125,0.631125,0.556625,0.711,0.312125,0.12875,0.33975,0.334,0.5165,0.6355,0.5115,0.437875,0.288,0.283,0.307,0.053125
426,0.23725,0.386125,0.4835,0.614625,0.458875,0.48175,0.3325,0.213875,0.508125,0.734625,0.935875,0.751625,0.741875,0.130875,0.202875,0.526125,0.58775,0.6605,0.61075,0.32525,0.323875,0.24425,0.3265,0.374375,0.61525,0.57025,0.653125,0.42675,0.351375,0.21325,0.481875,0.464,0.748,0.730375,0.20675,0.606,0.317,0.4265,0.18875,0.6415,0.5925,0.433625,0.353125,0.335125,0.255875,0.283875,0.454625,0.654875,0.648875,0.496625,0.32025,0.271375,0.22875,0.533375,0.726875,0.68975,0.659375,0.81675,0.62975,0.572375,0.329875,0.564375,0.676875,0.558125,0.547875,0.207,0.22775,0.26825,0.316875,0.46725,0.6845,0.664,0.555375,0.39,0.333125,0.208625,0.373625,0.565875,0.546125,0.986875,1.095625,0.401875,0.109375,0.491125,0.60725,0.767625,0.703875,0.543625,0.420125,0.257375,0.2535,0.2355,0.513875,0.660375,0.60775,0.67525,0.398125,0.423,0.261125,0.36775,0.53875,0.5745,0.89,0.4835,0.88825,0.381125,0.587125,0.74225,0.738125,0.6065,0.6045,0.2895,0.343375,0.274,0.30575,0.396625,0.4325,0.76825,0.6205,0.64425,0.47275,0.4255,0.323625,0.340375,0.5485,0.624625,0.89025,0.503,0.216625,0.28675,0.6285,0.8855,0.69525,0.596375,0.244375,0.191125,0.257125,0.421,0.398875,0.5895,0.626625,0.699375,0.479625,0.3895,0.295875,0.482875,0.490875,0.652875,0.922125,0.400375,0.83125,0.202125,0.568625,0.56725,0.76325,0.7135,0.6805,0.366,0.306375,0.314375,0.325125,0.484,0.60925,0.704,0.6255,0.592375,0.5005,0.275375,0.385,0.565,0.805,0.161375,0.789125,0.55075,0.34325,0.39125,0.72225,0.741,0.6375,0.56625,0.40575,0.192625,0.30975,0.23025,0.05325
427,0.2855,0.4075,0.55425,0.343125,0.464625,0.360125,0.256,0.315125,0.4435,0.639625,0.458625,0.37925,0.192375,0.213125,0.298125,0.650125,0.548,0.56725,0.566125,0.346625,0.32975,0.348,0.320125,0.350625,0.433875,0.637,0.510625,0.35225,0.32425,0.373375,0.346625,0.51975,0.677375,0.587,0.340125,0.741375,0.32125,0.51925,0.262125,0.54775,0.484125,0.47125,0.481375,0.24525,0.307125,0.336875,0.364875,0.534875,0.4945,0.530375,0.414625,0.3095,0.34975,0.4305,0.65325,0.7615,0.86975,0.531125,0.62,0.165625,0.41025,0.423875,0.668875,0.44875,0.51575,0.38075,0.264125,0.32325,0.291125,0.379625,0.432375,0.4015,0.442625,0.37,0.298375,0.36575,0.2945,0.536375,0.45025,0.735875,0.868875,0.319875,0.464625,0.525875,0.4505,0.711875,0.68675,0.4245,0.41275,0.34875,0.379375,0.272625,0.420125,0.462,0.50875,0.432,0.387125,0.39375,0.34275,0.2825,0.4465,0.460875,0.924,0.656625,0.38,0.188875,0.570875,0.63325,0.850375,0.549875,0.4935,0.439875,0.228125,0.330125,0.364125,0.33425,0.351375,0.569875,0.41625,0.428875,0.4485,0.28825,0.2805,0.346625,0.4725,0.582,0.951625,0.257125,0.22025,0.3155,0.42725,0.617375,0.529375,0.498625,0.387125,0.311125,0.297875,0.36725,0.36725,0.455375,0.703875,0.439,0.452125,0.367375,0.2855,0.368125,0.34075,0.600625,0.80925,0.69225,0.688875,0.33225,0.293375,0.493375,0.741375,0.64,0.660125,0.414125,0.244875,0.363875,0.352375,0.414,0.528375,0.561625,0.550875,0.550125,0.364875,0.292,0.372875,0.493375,0.74375,0.665375,0.596625,0.432625,0.2295,0.278375,0.69925,0.535625,0.686625,0.539625,0.42975,0.306125,0.2825,0.31175,0.053375
428,0.245,0.41,0.51575,0.47825,0.41075,0.430125,0.29975,0.332375,0.403,0.660125,0.789375,0.469125,0.700625,0.50275,0.368,0.535,0.50875,0.746375,0.609125,0.364125,0.157375,0.2095,0.296125,0.41375,0.609625,0.594625,0.48,0.334,0.388875,0.281,0.276625,0.4155,0.644625,0.58425,0.546625,0.413875,0.309,0.39575,0.628125,0.693625,0.64325,0.551625,0.460375,0.18175,0.218625,0.231625,0.4105,0.5445,0.519625,0.4245,0.423875,0.292875,0.303,0.3735,0.41525,0.549625,0.883,0.329,0.691625,0.306625,0.260125,0.39175,0.725,0.61075,0.59825,0.364125,0.176875,0.2015,0.213625,0.357,0.48175,0.526375,0.400875,0.343375,0.523375,0.33375,0.268375,0.510875,0.46475,0.765375,0.705,0.578375,0.193,0.216,0.362625,0.2505,0.797125,0.635125,0.587875,0.21575,0.1685,0.2075,0.328125,0.3135,0.431,0.37325,0.320875,0.337125,0.291125,0.46025,0.559125,0.838,0.83975,0.50425,0.5085,0.22825,0.2685,0.545875,0.61225,0.60325,0.665875,0.393,0.210875,0.235625,0.28925,0.335625,0.36625,0.57925,0.500125,0.614875,0.53275,0.351125,0.32725,0.315625,0.281625,0.5545,0.625125,0.517875,0.319625,0.340125,0.460625,0.58975,0.739625,0.65925,0.404375,0.2035,0.17925,0.174375,0.32525,0.35775,0.58075,0.545625,0.477,0.432375,0.468,0.311,0.329625,0.38875,0.622625,0.74025,0.544125,0.540625,0.240875,0.362,0.645375,0.75525,0.792125,0.509625,0.228875,0.224375,0.2675,0.383875,0.481625,0.57775,0.47375,0.51625,0.4355,0.389375,0.37,0.39975,0.4885,0.535625,0.584625,0.22525,0.2015,0.191875,0.432125,0.625,0.723125,0.6005,0.422,0.18125,0.24525,0.2685,0.0535
429,0.3255,0.459875,0.48325,0.469125,0.36825,0.400625,0.335875,0.3875,0.426,0.524625,0.6195,0.53575,0.755,0.775,0.518625,0.883625,0.47475,0.62375,0.62075,0.395375,0.34775,0.407,0.397625,0.426125,0.523125,0.437625,0.45825,0.481625,0.44775,0.333375,0.343,0.4345,0.611625,0.588375,0.436,0.650875,0.374375,0.46325,0.872625,0.608625,0.5965,0.5405,0.495,0.277375,0.365375,0.381125,0.520125,0.473875,0.448625,0.50675,0.43775,0.35175,0.413625,0.404875,0.581125,0.68925,0.687375,0.864125,0.38375,0.535625,0.238375,0.473625,0.688125,0.59025,0.627625,0.422125,0.329625,0.292125,0.33225,0.405625,0.542875,0.447125,0.4545,0.426125,0.396875,0.406375,0.329625,0.525,0.5135,0.781875,0.727875,0.509625,0.496625,0.648,0.564875,0.5185,0.8015,0.5915,0.55325,0.312,0.352125,0.3225,0.434125,0.50525,0.494,0.500375,0.371875,0.426,0.33875,0.627125,0.5265,0.73375,0.646125,0.4565,0.630125,0.302375,0.364625,0.51875,0.252875,0.655625,0.613875,0.53625,0.409125,0.426875,0.384875,0.423,0.420375,0.511125,0.406625,0.4965,0.472375,0.448125,0.506875,0.40675,0.519875,0.4965,0.749625,0.49425,0.453875,0.339375,0.65375,0.943875,0.65075,0.633625,0.51625,0.33825,0.361875,0.43875,0.43875,0.53075,0.57675,0.582375,0.476375,0.439375,0.449125,0.4905,0.4355,0.60125,0.514,0.963625,0.798375,0.67275,0.750125,0.534,0.598375,0.673625,0.638125,0.56675,0.287125,0.3685,0.419875,0.473,0.51875,0.558875,0.611,0.466375,0.510125,0.45725,0.39175,0.535125,0.584625,0.719375,0.752375,0.407875,0.316875,0.222875,0.66575,0.715125,0.768375,0.618375,0.560125,0.329625,0.311125,0.37275,0.053625
430,0.28225,0.328625,0.328125,0.459875,0.438625,0.37425,0.380625,0.4495,0.365375,0.462875,0.612875,0.656,0.646375,0.26375,0.345375,0.2675,0.5825,0.575875,0.636875,0.4645,0.349625,0.24325,0.46125,0.38,0.543375,0.347125,0.423625,0.348125,0.328375,0.36325,0.31075,0.4165,0.627125,0.427375,0.63575,0.5195,0.0925,0.351125,0.401625,0.53425,0.615125,0.467125,0.39775,0.295375,0.264375,0.292,0.362375,0.379875,0.3565,0.35925,0.35225,0.333,0.357125,0.333125,0.447,0.57575,0.73025,0.587,0.601625,0.205875,0.20875,0.410125,0.605625,0.665375,0.594875,0.4075,0.3005,0.260375,0.30775,0.42025,0.556875,0.42675,0.49325,0.333875,0.30375,0.29925,0.3165,0.49025,0.470375,0.56075,0.733125,0.564125,0.26325,0.359,0.355125,0.403,0.65675,0.62275,0.347875,0.283375,0.2685,0.242125,0.38625,0.474375,0.338875,0.486875,0.374125,0.444625,0.295125,0.384375,0.423125,0.598875,0.664875,0.429,0.6235,0.264125,0.259875,0.572875,0.409,0.6955,0.5515,0.4605,0.346125,0.381875,0.30675,0.339875,0.348875,0.5135,0.498,0.5375,0.4465,0.38825,0.42675,0.368125,0.687375,0.466625,0.40425,0.545375,0.43725,0.42375,0.208125,0.4975,0.606875,0.486125,0.390125,0.28075,0.2705,0.32275,0.408375,0.468,0.38375,0.547125,0.43,0.364875,0.418875,0.341875,0.372375,0.461625,0.4835,0.524625,0.60375,0.624375,0.476375,0.37475,0.565125,0.6155,0.60225,0.446875,0.2955,0.3725,0.317125,0.39425,0.52075,0.5725,0.556125,0.5265,0.404875,0.361125,0.338125,0.462375,0.544625,0.45675,0.482375,0.200875,0.444375,0.461125,0.32075,0.506375,0.3995,0.494125,0.48175,0.304375,0.348125,0.392,0.05375
431,0.35875,0.547375,0.613375,0.597125,0.452125,0.31,0.17225,0.229,0.42725,0.692125,0.818625,0.37575,0.502875,0.235875,0.592125,0.26525,0.371625,0.649875,0.57525,0.227625,0.146,0.2355,0.3425,0.486,0.67875,0.656125,0.68375,0.365125,0.32325,0.23175,0.23275,0.38225,0.736125,0.677375,0.78825,0.780125,0.30375,0.2585,0.95975,0.688625,0.65625,0.598625,0.447625,0.169125,0.2715,0.2615,0.534125,0.70875,0.678,0.511,0.502875,0.325375,0.283625,0.290625,0.411875,0.952375,0.4105,0.930125,0.787375,0.503,0.172375,0.373875,0.639125,0.64875,0.638875,0.346375,0.204,0.16225,0.26525,0.432125,0.6095,0.688125,0.539875,0.326375,0.202625,0.172375,0.186125,0.499875,0.718375,0.89975,0.218,0.703375,0.376375,0.127875,0.302,0.6905,0.7065,0.6305,0.533375,0.204625,0.168,0.20225,0.472375,0.7005,0.653,0.57925,0.33675,0.323625,0.17175,0.384875,0.52175,0.95075,0.91975,0.632125,0.664625,0.351375,0.377125,0.50425,0.6385,0.707125,0.731875,0.426625,0.1885,0.165375,0.313,0.313,0.39575,0.786625,0.593375,0.69,0.452125,0.396375,0.340875,0.308625,0.42875,0.520875,0.55525,0.64225,0.374625,0.33875,0.456875,0.439375,0.70475,0.62775,0.448,0.143625,0.1695,0.346625,0.346625,0.624875,0.703375,0.706125,0.592875,0.40425,0.358,0.185125,0.31025,0.564625,0.552125,1.026375,0.869,0.54325,0.420125,0.4565,0.714625,0.7455,0.739625,0.460125,0.165625,0.2095,0.3145,0.4995,0.63425,0.720125,0.69725,0.647,0.452125,0.314375,0.2845,0.387375,0.747625,0.68675,0.4185,0.249625,0.1265,0.146875,0.465,0.726625,0.774125,0.693,0.47525,0.18275,0.22225,0.299375,0.053875
432,0.3365,0.489875,0.65,0.750625,0.62775,0.50675,0.174625,0.239125,0.436625,0.71025,0.605625,0.36175,0.521,0.602625,0.433375,0.62725,0.53025,0.7075,0.7055,0.31475,0.152375,0.2805,0.368125,0.589375,0.7755,0.744875,0.747375,0.488125,0.3905,0.181,0.287125,0.47825,0.77125,0.835125,0.46875,0.809125,0.42175,0.376,0.251125,0.662875,0.675875,0.611625,0.45,0.22725,0.260125,0.32975,0.50175,0.734375,0.65725,0.5895,0.508625,0.341125,0.298625,0.309,0.59275,0.885125,1.01,0.626125,0.776375,0.29975,0.173375,0.46325,0.700125,0.6635,0.564875,0.398375,0.17175,0.210875,0.27975,0.460875,0.649,0.725,0.5945,0.361,0.27625,0.260125,0.2495,0.484375,0.662125,0.35125,0.41475,0.621375,0.33225,0.401125,0.435875,0.32475,0.772125,0.695875,0.39225,0.212375,0.203,0.18225,0.489125,0.71875,0.715875,0.637875,0.4735,0.425375,0.22725,0.33175,0.472875,0.862875,0.876375,0.394375,0.521625,0.197875,0.29225,0.582125,0.594625,0.70175,0.685125,0.446375,0.240875,0.29725,0.400625,0.400875,0.501625,0.81975,0.549625,0.7165,0.47825,0.432,0.43725,0.32325,0.488,0.753125,0.95175,0.66425,0.416875,0.197375,0.403625,0.65325,0.746,0.656625,0.498,0.2275,0.18825,0.32925,0.3445,0.686375,0.692875,0.666125,0.496375,0.43,0.405375,0.21175,0.300125,0.505625,0.63725,0.838125,0.807625,0.60475,0.4915,0.887,0.760625,0.780875,0.6865,0.5195,0.259,0.249125,0.356875,0.494625,0.549625,0.744125,0.629,0.629875,0.520125,0.372875,0.323375,0.500625,0.754375,0.806625,0.90825,0.289375,0.295625,0.188125,0.55325,0.7905,0.778,0.65375,0.481125,0.26775,0.29825,0.327875,0.054
433,0.343375,0.50725,0.518625,0.505,0.522375,0.386625,0.304625,0.31775,0.466625,0.678875,0.7875,0.477625,0.505,0.521375,0.417875,0.53375,0.61675,0.644375,0.63925,0.28275,0.25025,0.254875,0.365,0.454625,0.62125,0.588125,0.64975,0.42125,0.390875,0.260875,0.2805,0.52675,0.7155,0.611625,0.778625,0.78325,0.3365,0.25575,0.862375,0.618,0.637625,0.5915,0.384125,0.245125,0.288875,0.3495,0.55825,0.63475,0.601125,0.522125,0.469125,0.27525,0.325125,0.361125,0.42975,0.758875,0.30125,0.74575,0.68075,0.464,0.16625,0.49175,0.730625,0.609625,0.506,0.34675,0.280125,0.254125,0.3405,0.497375,0.696625,0.5625,0.516375,0.342,0.249875,0.256,0.25075,0.540875,0.682125,0.7935,0.685125,0.593875,0.261,0.339,0.45825,0.83575,0.762375,0.59775,0.482125,0.238625,0.300625,0.29025,0.5985,0.623875,0.653,0.557875,0.348875,0.384375,0.283875,0.3585,0.528125,0.622625,0.853125,0.323625,0.42975,0.420375,0.484,0.65475,0.52175,0.678875,0.640875,0.392625,0.27025,0.29425,0.3685,0.412625,0.455375,0.783375,0.505125,0.62,0.43925,0.398375,0.35575,0.335875,0.32025,0.27575,0.649375,0.5895,0.412,0.462,0.5195,0.73475,0.73125,0.596625,0.43625,0.232625,0.226875,0.375875,0.375875,0.651375,0.68625,0.6315,0.510625,0.368125,0.430375,0.27675,0.602875,0.5325,0.598625,0.8605,0.483625,0.50975,0.598,0.69175,0.70325,0.74225,0.709875,0.473625,0.257,0.289875,0.308875,0.426875,0.545375,0.7055,0.615,0.5645,0.512125,0.39,0.367875,0.5665,0.668875,0.75,0.567375,0.25175,0.165375,0.290625,0.548,0.64975,0.6875,0.637625,0.4935,0.26725,0.318125,0.33375,0.054125
434,0.28625,0.342625,0.29275,0.3525,0.361,0.3165,0.41625,0.340875,0.511125,0.705,0.4895,0.446125,0.47275,0.655,0.242375,0.341375,0.167125,0.39325,0.46425,0.37625,0.23075,0.31725,0.298625,0.3315,0.392875,0.33725,0.36925,0.318625,0.382,0.26375,0.355625,0.523375,0.78225,0.634125,0.70875,0.516125,0.381875,0.263375,0.514375,0.487625,0.474875,0.51475,0.478375,0.1595,0.262125,0.33225,0.3855,0.4565,0.38675,0.29925,0.326625,0.320125,0.42175,0.471,0.64175,0.586625,0.256,0.216625,0.1025,0.381625,0.21775,0.24825,0.53225,0.4625,0.447125,0.324125,0.266375,0.2345,0.29225,0.335625,0.40725,0.356,0.30925,0.382,0.250375,0.375125,0.412625,0.656625,0.59075,0.69875,0.81175,0.339625,0.2,0.43875,0.410875,0.30725,0.5635,0.542375,0.425625,0.279,0.246,0.208375,0.2715,0.326,0.343125,0.3625,0.330625,0.281875,0.2545,0.43675,0.692,0.652125,0.591625,0.64025,0.829,0.26775,0.267375,0.435625,0.59375,0.508625,0.58775,0.422625,0.375,0.228125,0.25325,0.280125,0.304,0.411,0.338125,0.339375,0.33925,0.343625,0.431375,0.337625,0.577375,0.498375,0.606125,0.686375,0.2705,0.122125,0.338375,0.522125,0.520125,0.477,0.475375,0.325875,0.30675,0.333875,0.308125,0.353375,0.266875,0.329,0.43125,0.2755,0.391,0.607,0.631875,0.726625,0.534,0.715375,0.814375,0.5025,0.18375,0.335125,0.576375,0.558375,0.574375,0.49825,0.4035,0.249875,0.25625,0.32925,0.348625,0.337125,0.404375,0.376875,0.321,0.34425,0.45525,0.678375,0.593375,0.2505,0.816,0.266375,0.324625,0.40875,0.182625,0.4625,0.224375,0.496125,0.44775,0.336,0.27875,0.302875,0.05425
435,0.27425,0.40575,0.38425,0.42125,0.374,0.323875,0.162375,0.282625,0.5505,0.707,0.9445,0.15075,0.701125,0.674,0.302875,0.3185,0.295375,0.3125,0.36525,0.182,0.188125,0.215375,0.24825,0.291875,0.437,0.449375,0.5055,0.324875,0.320375,0.217875,0.40225,0.517625,0.698625,0.673125,0.878125,0.476375,0.39975,0.325,0.135875,0.441125,0.377625,0.484875,0.237375,0.162875,0.21625,0.284125,0.432875,0.52725,0.533125,0.392125,0.35425,0.22775,0.306,0.522,0.649125,0.741,0.29675,0.349875,0.206,0.312125,0.15325,0.348375,0.468375,0.420375,0.463875,0.21225,0.159625,0.1685,0.25575,0.359375,0.40625,0.438125,0.3765,0.20825,0.179375,0.25325,0.350875,0.691,0.69,0.611375,0.744875,0.686875,0.32675,0.127625,0.3055,0.497125,0.25525,0.372875,0.245375,0.227375,0.171125,0.207875,0.3305,0.450125,0.463375,0.365,0.203625,0.203875,0.267,0.5255,0.61125,0.793875,0.748875,0.255125,0.806,0.184,0.124625,0.353625,0.22125,0.480125,0.549875,0.478625,0.146125,0.180875,0.181875,0.181875,0.281375,0.380375,0.411,0.391625,0.3465,0.228625,0.384375,0.282375,0.60525,0.57075,0.516375,0.315125,0.23925,0.1545,0.254375,0.385625,0.496125,0.631875,0.620375,0.25975,0.219875,0.212125,0.262125,0.3385,0.40025,0.43825,0.31675,0.24575,0.243375,0.5545,0.69025,0.65275,0.8305,0.869875,0.89725,0.396,0.171,0.27975,0.47275,0.533625,0.54925,0.42125,0.284875,0.212875,0.167875,0.24625,0.29225,0.355375,0.374375,0.361625,0.307125,0.308625,0.463,0.702,0.692625,0.3605,0.758125,0.46025,0.194375,0.291875,0.09175,0.455125,0.149375,0.57925,0.37725,0.34875,0.205,0.16325,0.054375
436,0.263,0.33975,0.3915,0.338625,0.288125,0.25475,0.259625,0.340875,0.496125,0.683375,0.89075,0.529625,0.578875,0.732375,0.24125,0.370625,0.179375,0.39325,0.46425,0.304,0.27375,0.226875,0.2445,0.288625,0.48275,0.357,0.384,0.28175,0.30825,0.289125,0.26825,0.470625,0.852125,0.6875,0.841125,0.531,0.487125,0.206875,0.230875,0.474625,0.4765,0.50075,0.433625,0.2535,0.262125,0.257625,0.39,0.49075,0.419375,0.30675,0.298625,0.224125,0.287875,0.504375,0.711875,0.687625,0.2935,0.242125,0.135125,0.41475,0.166375,0.34525,0.53375,0.50325,0.427375,0.26675,0.214625,0.199875,0.29225,0.379375,0.47975,0.4255,0.290125,0.258,0.256375,0.22525,0.40125,0.656625,0.675125,0.585625,0.81175,0.33625,0.313125,0.357125,0.428125,0.414125,0.661375,0.556625,0.4105,0.305875,0.223,0.216625,0.32325,0.3585,0.439625,0.340875,0.287,0.317125,0.312875,0.501625,0.925625,0.79225,0.5985,0.60725,0.902375,0.416625,0.233875,0.348875,0.635125,0.55325,0.58775,0.41975,0.243625,0.2165,0.237375,0.237875,0.28225,0.523,0.338125,0.2995,0.2635,0.336125,0.437,0.337625,0.70225,0.62825,0.606125,0.694,0.23475,0.122125,0.3345,0.46825,0.569625,0.55025,0.565625,0.294,0.21625,0.22025,0.3315,0.38575,0.29875,0.4025,0.30075,0.242,0.291875,0.585625,0.71125,0.674375,0.45275,0.805875,0.9025,0.502125,0.143875,0.47475,0.50975,0.520375,0.609875,0.4585,0.34575,0.32325,0.26125,0.282,0.291375,0.3385,0.400125,0.354,0.38425,0.311625,0.45275,0.643375,0.649375,0.3605,0.927125,0.298875,0.31,0.36725,0.16475,0.455625,0.348875,0.511625,0.459125,0.365875,0.19925,0.293625,0.0545
